artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year,,,,,
0.793412623,ARML3X41187FB35F2E,Jason Mraz,pop rock,1.0,165,1.70195,433,0.38356,740.46649,0.0,0.842972108,11.0,537,37.15735675013362,Not available,-63.933357868519515,-10798,0,615,68507,Selections For Friends,ARFONB81187B994D01,0.681546638,SOSAZTX12A67ADBEE0,736729,548,0.21282,173468,gypsy jazz,0.999871624,7.0,796,Song For A Friend (Live From Montalvo),2007,,,,,
0.0,ARQQARA1187FB3F2AB,Lester Bowie,,0.0,0.45,4.32296,15,3.70742,327.18322,0.0,0.386753406,9.0,707,39.41574,"Frederick, MD",-77.41203,-24901,1,564,181270,All The Magic!,ARG8XMX1187B99185F,,SOSWHER12A81C21BFF,297773,15,3.70742,94776,gypsy jazz,0.961197509,3.0,761,Organic Echo (Part II),0,,,,,
0.361587942,ARAMIDF1187FB3D8D4,Alejandro Lerner,,0.0,24,2.17723,0.0,1.72745,263.6273,2188,0.556750823,10.0,96,37.15735675013362,Not available,-63.933357868519515,-15182,1,358,346205,Lernertres,ARV4TAT1187FB3BDE8,,SOUZQFG12AB017F6B1,254729,174,1.72745,137486,gypsy jazz,0.942781111,4.0,676,No Hace Falta Que Lo Digas,1984,,,,,
0.379574248,AREC9D21187FB3A3D5,Wolfchant,,0.0,78,0.50048,509,0.21605,208.56118,0.0,0.600546565,8.0,623,37.15735675013362,Not available,-63.933357868519515,-5.05,1,536,179898,A Pagan Storm,ARQQFUA1187B9B192B,0.610174541,SOSSNMA12A81C228AB,200911,405,0.07598,210032,gypsy jazz,0.937777479,4.0,0.0,Guardians Of The Forest,2007,,,,,
0.333851528,ARGYPFI1187FB3D997,La 5A Estacion,,0.0,388,0.42326,0.69,0.03088,135.8624,0.0,0.46477944,2.0,0.48,60.3907,Bergen Norway,5.33275,-7337,1,499,514720,Primera Toma,ARBHW3X1187B999013,0.345802234,SOPRODS12AB0187E92,126711,944,0.03088,155041,gypsy jazz,0.940417344,4.0,908,Ayer,0,,,,,
0.517328584,ARPKK761187FB4D53C,The Ataris,punk,1.0,0.0,0.21279,0.0,0.21279,257.85424,30575,0.82785377,5.0,518,40.10216,"Anderson, IN",-85.67869,-3115,1,514,287297,So Long_ Astoria,ARHJFFY1187B98BA76,,SOKCNFA12AF72A0ED3,247403,0.0,0.21279,151401,gypsy jazz,0.930853525,3.0,0.0,I Won't Spend Another Night Alone,1999,,,,,
0.543706051,ARVZDOM1187B9B49C9,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,soft rock,1.0,18,1.25715,1.0,0.61496,172.06812,479,0.676755655,7.0,0.48,37.15735675013362,"Brooklyn, NY",-63.933357868519515,-9115,1,528,293877,Singin' With The Big Bands,ARFJZRY1187FB3C85E,,SOFPLUG12A8C136CA4,168.67,905,0.61496,90074,happy hardcore,0.999950696,4.0,961,Don't Sit Under The Apple Tree,1994,,,,,
0.14519083,ARYDFJA1241B9CBFF2,Jacques Douai,,0.0,33,0.45374,0.0,0.45374,191.65995,5747,0.313851152,8.0,35,37.15735675013362,Not available,-63.933357868519515,-16516,1,341,368962,"Heritage - La Belle Se PromA""ne - BAM (1978)",AR9FEL81187B9AD1B1,,SOHBIHW12AB0187243,191.66,1.0,0.45374,108283,happy hardcore,1.0,3.0,0.0,Les Scieurs De Long,0,,,,,
0.497690507,ARGIABO1187FB4B3B5,Ronnie Milsap,,0.0,13,1.74062,656,0.33147,281.52118,618,0.63259242,9.0,906,35.32689,"Robbinsville, NC",-83.80489,-6681,1,729,400022,Then Sings My Soul: 24 Favorite Hymns & Gospel Songs,ARNW5721187FB38E9F,0.291414527,SOOQKAN12AB01846F9,270646,938,0.33147,83973,happy hardcore,0.995517919,4.0,0.0,How Great Thou Art,0,,,,,
0.378442737,AR8IEZO1187B99055E,Marc Shaiman,composer,1.0,149,1.42646,811,0.33261,165.72036,374,0.510010871,5.0,647,37.15735675013362,Not available,-63.933357868519515,-16031,1,336,188216,The Out of Towners,ARU52PB1187FB58E46,,SOUTLPX12A8C133854,162093,0.0,0.05893,129655,happy hardcore,1.0,4.0,0.0,Fruits & Nuts,0,,,,,
0.14519083,ARYDFJA1241B9CBFF2,Jacques Douai,,0.0,701,0.26317,701,0.26317,114.33751,0.34,0.313851152,4.0,1.0,37.15735675013362,Not available,-63.933357868519515,-20.97,0,0.86,368975,Heritage - RA(c)cital NAdeg5 & 6 - BAM (1958-1959),AR9FEL81187B9AD1B1,,SOENOKK12AB018642B,103439,0.0,0.26317,94617,happy hardcore,1.0,1.0,695,Mes Belles Amourettes,0,,,,,
0.39963949,ARCZ42S1187B98C0D7,DJ Slugo,,0.0,0.5,0.64464,788,0.22469,248.99873,0.0,0.559358631,9.0,34,37.15735675013362,Not available,-63.933357868519515,-20349,1,393,329936,DJ Slugo Juke Chronicles Vol. 1,ARG7AJL1187FB3E584,,SOSYXIB12AB017D41D,240646,1.0,0.22469,143028,happy hardcore,0.865192138,4.0,1.0,Bass To Bass,0,,,,,
0.356580342,ARZDUML1187B9AD101,SKOLD vs. KMFDM,swedish,1.0,326,0.76951,1.0,0.05967,303.22893,0.0,0.489298816,2.0,0.0,37.15735675013362,Not available,-63.933357868519515,-6272,1,211,398259,SKOLD vs. KMFDM,AR3NHIA1187B9AC99B,,SOSXESK12AB0180414,298446,1.0,0.05967,85.03,happy hardcore,0.987259119,4.0,215,All Or Nothing,0,,,,,
0.374378211,ARRO4O51187B993066,Legion Of Green Men,,0.0,32,0.43657,821,0.43657,396.77342,4493,0.477823317,1.0,522,43.32618,"Burlington, Ontario, Canada",-79.79854,-6924,1,417,245079,Baqontraq,ARD4KNM1187FB3626A,0.212045406,SOMXGZH12A8C138775,382973,1.0,0.23363,149988,happy hardcore,1.0,4.0,738,Dubbaq,0,,,,,
0.25656218,ARTWNNQ1187B9A15BC,Glen Ricks,,0.0,0.05,0.97083,1.0,0.2601,242.20689,229,0.329803211,2.0,278,37.15735675013362,Not available,-63.933357868519515,-13629,1,437,463600,Fall In Love,ARHINI31187B995C1D,,SOUIRNB12AB0181C46,234452,739,0.2601,168203,happy hardcore,0.932787216,4.0,577,Out Of My Mind,0,,,,,
0.449493483,ARWDEEB11E2835E73C,Faces,uk,1.0,695,0.40584,695,0.40584,279.84934,271,0.625762202,9.0,565,51.50632,"London, England",-0.12714,-8026,1,531,57641,The Best Of Faces: Good Boys When They're Asleep,ARFCUN31187B9AD578,0.255765101,SOVPIUN12A6D4F8F1E,269276,0.0,0.22561,182085,happy hardcore,0.927294757,1.0,0.0,Stay With Me,1971,,,,,
0.354517343,AR0I2BV1187FB3D89F,Enslavement Of Beauty,,0.0,405,0.47518,977,0.0536,313.75628,0.17,0.546206711,4.0,544,37.15735675013362,NORWAY,-63.933357868519515,-5646,1,394,727876,Traces O` Red,ARH40T81187B9B3438,0.507983552,SOJZWRA12AB018D029,310.34,576,0.0536,145109,happy hardcore,0.930376772,4.0,704,And Still I Wither,1999,,,,,
0.36626884,ARPTYXP1187B9A1B86,Aynsley Lister,,0.0,298,1.1761,671,0.53284,227.10812,2252,0.518518769,2.0,0.0,37.15735675013362,Not available,-63.933357868519515,-9.77,1,0.0,394257,Equilibrium,AR5HB8S1187B9976D4,0.334706549,SOZYQDX12AB017F658,222999,606,0.21121,96364,happy hardcore,1.0,4.0,868,Crazy,2009,,,,,
0.236036153,AR84BEJ1187FB58F65,David Raksin,,0.0,368,3.66214,391,0.58978,141.40036,2467,0.331828198,8.0,738,39.95227,"Philadelphia, PA",-75.16237,-12981,1,639,530333,Hollywood Screen Gems - Vol 1,ARKU15L1187B99198D,,SOLSWAC12AAF3B5258,137543,254,0.58978,73961,happy hardcore,1.0,3.0,761,The Bad And The Beautiful,0,,,,,
0.363499577,ARL6UP41187FB5C604,Facto Delafe y las flores azules,,0.0,53,0.02824,811,0.02824,100362,0.0,0.636119207,7.0,38,37.15735675013362,Not available,-63.933357868519515,-7221,0,368,211944,La luz de la maA+-ana,ARWNKQH1271F573C48,0.518418707,SONYFHJ12A8C13CAB8,100362,1.0,0.02824,96007,happy hardcore,0.898364956,4.0,1.0,Desde el este,2007,,,,,
0.282457512,ARNWBIU11F50C505F4,Al Toomer,,0.0,112,0.34397,0.68,0.34397,225.90649,0.0,0.326907036,11.0,438,37.15735675013362,Not available,-63.933357868519515,-15494,0,397,224617,Urban Messiah,ARZFAGI12420783C02,0.0,SORWHKK12A8C13F549,214988,628,0.06918,113282,happy hardcore,0.817070136,3.0,499,Finish the Job,0,,,,,
0.31853603,ARI2JSK1187FB496EF,Nick Ingman,production music,1.0,0.36,6.39287,257,2.29405,186.61832,4481,0.4074304,10.0,804,51.50632,"London, England",-0.12714,-23333,1,0.76,296781,Quills,ARZLAU01187FB39B88,0.235280478,SORMJDF12A8C13C321,182666,53,2.02907,117.45,happy hardcore,0.967739727,4.0,672,"The Marquis and the Scaffold (From ""Quills"")",0,,,,,
0.430300279,ARHBWOZ1187FB3FD53,Utopia,,0.0,4,0.8579,736,0.31616,435.93098,0.0,0.543936552,2.0,409,37.15735675013362,ITALY,-63.933357868519515,-10998,1,533,65479,RA,ARWVP631187FB4D016,,SOKIAJX12A6D4FA7F3,430608,1.0,0.04595,110301,happy hardcore,1.0,4.0,335,Hiroshima,0,,,,,
0.387181942,ARA0YAE1187B9B1D16,John Brown,,0.0,82,1.2202,592,0.62764,113.97179,0.0,0.641525136,10.0,0.0,35.21962,North Carolina,-80.01955,-8.65,0,0.0,665471,Burbstrumentals_ Vol. 1,AROWXZ41187B991EA4,0.0,SONBILX12AB0188421,113972,491,0.33047,101074,happy hardcore,0.985157556,4.0,422,Ms. Marseilles,0,,,,,
0.555968804,ARAEX7Y1187FB42D36,Toni Braxton,hip hop rnb and dance hall,1.0,58,0.05145,905,0.05145,258.48118,0.34,0.737972528,6.0,462,37.15735675013362,"Severn, MD",-63.933357868519515,-4745,0,408,299156,More Than A Woman,AR30R5E1187B9AD78A,0.599868664,SOXWZTG12A8C13AF7C,248262,1.0,0.05145,91066,happy hardcore,0.999854548,4.0,972,Let Me Show You The Way (Out),2002,,,,,
0.27951548,AREB9421187FB458EF,Tommy Overstreet,,0.0,0.09,1.39392,1.0,0.12869,169.22077,73,0.441586733,5.0,669,35472,"Oklahoma City, OK",-97.52033,-16735,1,525,673803,The Best of Tommy Overstreet,AR5K5J71187FB396C6,,SOBRJMH12AB018B853,156305,882,0.12869,93.72,happy hardcore,1.0,4.0,0.38,If I Miss You Again Tonight,0,,,,,
0.830356766,ARXOTQH1187FB57084,Chris Brown,,0.0,84,1.59396,328,0.70598,182.22975,61,0.892688611,2.0,689,37.15735675013362,"Fairfax, California",-63.933357868519515,-6649,1,633,640908,Graffiti,ARAWOLW1187FB3AB70,0.581987157,SOVGXVD12A58A7D23B,169326,983,0.11812,66696,happy hardcore,0.951770362,3.0,982,I Love U,0,,,,,
0.331642439,ARIUQZL1187FB4303B,Erkki Junkkarinen,,0.0,0.0,0.76509,226,0.40281,218.93179,3878,0.404499596,4.0,694,37.15735675013362,Not available,-63.933357868519515,-14225,0,696,542091,Vuosikirja 1976 - 50 hittiA$?,ARSHNJD1187FB430CD,0.345802234,SOUZXYV12A8C13CADA,211447,226,0.40281,164769,happy hardcore,1.0,3.0,1.0,Nuoruusmuistoja,2002,,,,,
0.379495651,ARUUXNF1187B98FB36,Charlie Peacock,,0.0,69,1.60846,822,0.41392,291.21261,0.38,0.481180212,1.0,413,37.15735675013362,Not available,-63.933357868519515,-8158,1,331,148146,Love Life,AR0AMQB1187FB52BC2,0.0,SORLCKK12A58A7BAB4,282807,646,0.11477,100862,happy hardcore,1.0,4.0,0.95,After Lovin You (Love Life Album Version),1991,,,,,
0.430544696,AR60ZZX1187FB52E29,Capone-N-Noreaga,,0.0,22,0.57682,614,0.19253,217.41669,148,0.585680704,5.0,0.0,37.15735675013362,"New York, NY [Queens]",-63.933357868519515,-5515,0,224,395388,Channel 10,ARLZLAE11F50C48C40,0.495453137,SOZTGFX12AB0181283,213031,417,0.19253,157665,happy hardcore,0.993664788,4.0,454,Beef,2009,,,,,
0.311842341,AR4NTMG1187B9B5C17,Patric C,,0.0,17,0.76285,638,0.37089,236.82567,322,0.429923215,7.0,43,37.15735675013362,Not available,-63.933357868519515,-7651,1,296,505308,The Horrible Plans Of Flex Busterman,ARZTL1Z1187FB4E98E,0.0,SOYWFOK12AB0187CC0,230.69,0.51,0.17442,153978,happy hardcore,1.0,4.0,1.0,Find The Office,0,,,,,
0.459387425,AR6AGJV1187FB504BA,Kitaro,new age,1.0,17,0.65631,632,0.18129,410.06975,4232,0.668087296,7.0,0.03,37.15735675013362,"Toyohashi, Japan",-63.933357868519515,-10282,1,358,236595,Spiritual Garden,ARI4S0E1187B9B06C0,0.392008772,SODDIDB12A8AE463BD,410.07,364,0.18129,126339,happy hardcore,0.810626342,4.0,329,Quasar,2006,,,,,
0.403066107,ARXRMXD12086C1309C,Jean-michel Rotin,,0.0,534,0.78033,974,0.29177,177.91955,223,0.509981343,0.0,221,46.71067,FRANCE,1.71819,-6573,1,324,819713,L'integrale,ARRQJFW122CC3B2546,,SOKVWHI12AB018B0AA,169622,737,0.0475,121987,happy hardcore,1.0,4.0,1.0,Swing,0,,,,,
0.424108277,ARPATQ21187B9ACAFC,Happy Mondays,madchester,1.0,27,0.9948,0.0,0.38198,342.59546,2717,0.682101282,10.0,0.0,53.4796,"Manchester, England",-2.24881,-9616,0,0.0,186364,Bummed,AR2WI8W1187FB390BA,0.345802234,SOAAQAB12A8AE4769F,331465,445,0.08895,101831,happy hardcore,0.999588059,4.0,97,"Wrote For Luck (12"" - Remastered version)",1988,,,,,
0.334937284,ARWD6SL1187B9B5D31,Flutlicht,,0.0,15,0.85631,0.0,0.41037,513.56689,9201,0.447804201,8.0,258,37.15735675013362,Not available,-63.933357868519515,-5957,1,231,473068,Ahmea,ARNMM4K1187FB47E5B,,SOJMWVB12A8C14216A,506352,485,196,140997,happy hardcore,0.958600188,4.0,287,Ahmea,2000,,,,,
0.373011673,ARLZ6BF1187FB3DD6A,Alain Souchon,french,2.0,52,1.9454,466,0.19344,231.31383,357,0.638472268,5.0,187,37.15735675013362,"Casablanca, Morocco",-63.933357868519515,-9711,1,462,326830,Collection,ARW63KF1187B98AC48,,SOHKXRA12AB017CB5C,218134,55,0.19344,103414,happy hardcore,1.0,7.0,378,Le Bagad De Lann Bihoue,0,,,,,
0.0,AROGHQQ1187B9890E3,Mil featuring Memphis Bleek,,0.0,0.36,0.60546,187,0.32118,265.29914,0.0,0.640971683,0.0,378,37.15735675013362,Not available,-63.933357868519515,-7891,1,355,535176,Street Scriptures,AR51C221187B99769F,,SOSZPEW12AB018287A,254932,338,0.17477,211987,happy hardcore,0.962186233,3.0,552,Street Sh***,0,,,,,
0.339385126,AR1GW0U1187B9B29FD,Prince With 94 East,,0.0,319,1.43032,427,0.71448,364.5122,142,0.432529659,4.0,496,44.97903,"Minneapolis, MN",-93.26493,-12998,1,395,349295,Prince With 94 East's You Can Be My Teacher,ARL7SZI1187FB4E78F,,SOWXNPJ12AB0185A17,360757,809,0.24079,85006,happy hardcore,1.0,3.0,746,Dance To The Music Of The World - Original Re-Mix (Practice Session),0,,,,,
0.280948901,ARQQSZK1187B99F854,Fiasko,,0.0,3,0.45442,1.0,0.45442,403.19955,0.0,0.407548915,10.0,133,37.15735675013362,Not available,-63.933357868519515,-7668,0,194,558296,Hot Rod,ART8S7S1187FB4C3E3,,SOHZWYA12AB018307C,403.2,1.0,0.21654,126031,happy hardcore,0.955913034,4.0,528,Hot Rod,0,,,,,
0.358121073,AR82QSN1187FB41EC9,Flickerstick,,0.0,54,0.95124,0.49,0.23153,280.89424,0.0,0.625806928,1.0,282,37.15735675013362,Not available,-63.933357868519515,-6305,1,421,220156,Causing A Catastrophe (Live),AR94SFV1187FB4DA2C,0.445454526,SOFHRVN12A8C13F587,272033,0.32,0.05116,168099,hard bop,0.922490386,4.0,852,Coke (Live),0,,,,,
0.469425908,ARD0FN11187B9B25CD,Bobby Darin,american,2.0,314,1.02634,265,1.02634,203.57179,421,0.704411407,1.0,621,40.85715,"New York, NY [The Bronx]",-73.85678,-23112,1,576,131071,Bobby Darin Sings Ray Charles,ARHR0EQ1187FB3EAEE,0.0,SONPVFL12A81C22ADA,190758,431,0.54876,66232,hard bop,1.0,3.0,864,Drown In My Own Tears (LP Version),0,,,,,
0.439488099,ARAPI451187B9B6E6F,John Michael Talbot,,0.0,1.0,0.17112,1.0,0.17112,170.44853,304,0.558245309,2.0,1.0,35472,"Oklahoma City, OK",-97.52033,-19725,1,0.91,599821,Meditations In The Spirit,ARHO1WI1187B98CB84,0.0,SOMDTUH12AC4687D93,161297,765,0.17112,101905,hard bop,1.0,1.0,15,Fan Into Flame,0,,,,,
0.343617266,ARXK4ZA1187B99753A,Malina,,0.0,275,0.4451,275,0.4451,232.04526,0.2,0.470753932,1.0,1.0,43.8814,"Viareggio, Italy",10.23522,-6184,0,919,743937,Malina.Org.azm.ru,ARRHZLW11E2835E799,0.0,SONTOBA12AC4689054,224154,741,0.04166,98663,hard bop,0.818520963,1.0,865,Druzya,0,,,,,
0.556910568,ARN6M7I1187FB4DEAF,A Skylit Drive,,0.0,35,0.53915,917,0.09566,88.86812,2804,0.841136406,0.0,16,37.27188,California,-119.27023,-5864,0,0.36,189558,She Watched The Sky,ARJXL4Z1187B9A5920,0.684088775,SOZHSPI12A8C1339E6,82866,344,0.09566,139238,hard bop,1.0,4.0,89,Ability To Create A War,2007,,,,,
0.384133614,ARMEYJD1187B9A4522,Daughters,,0.0,0.23,0.5242,0.23,0.5242,52.11383,0.0,0.676869597,9.0,275,41.82387,"Providence, RI",-71.41199,-4271,1,364,238761,Canada Songs,ARNUJQM1187FB3EE72,0.554793212,SOGFXIK12A6D4F615B,49911,1.0,0.1554,80992,hard bop,0.980587048,1.0,0.0,Pants_ Meet Shit,2003,,,,,
0.371157041,ARV2F621187B993BF6,The Waybacks,folk,1.0,123,0.47956,685,0.22522,288.49587,164,0.530630809,0.0,592,37.77916,California - SF,-122.42005,-13915,1,0.64,451714,Devolver,ARALKRP1187FB4A8AE,,SONQTFK12AB0180BAC,280892,685,0.22522,240983,hard bop,1.0,3.0,0.69,McHattie's Waltz,2000,,,,,
0.391585329,AR1X2H01187B98CCF2,Maurice Chevalier,french,1.0,289,0.1591,635,0.1591,185.39057,0.0,0.502462602,11.0,497,37.15735675013362,"Menilmontant, France",-63.933357868519515,-14263,0,606,696379,Le plus grandes chansons,ARMC5XS1187B9A836B,,SODTRYX12AC4689826,183084,543,0.1591,113689,hard bop,1.0,5.0,907,Aa S'est PassA(c) Un Dimanche,0,,,,,
0.568491815,ARD2NDU1187B99B615,Dropkick Murphys,folk punk,2.0,531,0.34723,531,0.34723,186.01751,0.0,0.79309437,2.0,934,37.15735675013362,"Boston, MA",-63.933357868519515,-4999,1,586,104645,The Gangs All Here,ARP6IJB1187B9B14DE,0.60547354,SOHGLKT12A8C13AF29,182.66,0.0,0.19382,182518,hard bop,0.947278167,1.0,0.0,Going Strong (Album Version),0,,,,,
0.163081426,ARBINER1187B994686,Josie,,0.0,0.26,0.95839,401,0.40531,303.20281,0.0,0.444546794,8.0,801,37.15735675013362,JAPAN,-63.933357868519515,-11321,1,756,766240,Unkunvenshunal Girl,ARYKQTI1187B98F0C0,,SOUDHLD12AB0189DF7,293907,954,0.40531,107829,hard bop,0.850855083,4.0,945,Heavy Heart (Album Version),0,,,,,
0.45043213,ARTKTYG1187FB40CBA,Dendemann,,0.0,298,1.30012,1.0,0.36258,205.13914,96,0.572051287,11.0,9,37.15735675013362,Not available,-63.933357868519515,-3094,0,123,428212,Abersowasvonlive,ARKD6181187FB3CDA3,,SOBTXSH12A8C146024,205139,1.0,0.12734,126892,hard bop,0.904966243,4.0,1.0,DendemA$?nner braucht das Land,2006,,,,,
0.267124867,ARD7U0O1187FB5531A,AndrA(c) Verchuren,,0.0,925,0.09606,925,0.09606,165.04118,264,0.360729206,2.0,645,49.34463,Neuilly-sous-Clermont (Oise),2.40955,-11222,1,0.58,386704,Les Increvables N1,AR4I72F1187B9A0D85,,SOFSARM12AB017C9FB,157582,0.0,0.09606,198736,hard bop,0.884635252,1.0,326,Un P'Tit Brin De Musette,2001,,,,,
0.553566172,ARV8T9T1187B99F3F4,Amorphis,finnish,1.0,463,0.7734,515,302,280.97261,0.0,0.709010525,0.0,425,37.15735675013362,Not available,-63.933357868519515,-4167,1,549,239559,My Kantele,AR6W6KQ1187B9AAA53,0.535953802,SOBFZMO12A8C13ECC3,272167,301,302,131191,hard bop,0.944224483,4.0,0.0,And I Hear You Call,1997,,,,,
0.415824886,ARGUNFT1187FB3B140,Dave Alvin,,0.0,259,0.63587,837,0.12058,354.19383,258,0.556721481,0.0,1.0,37.15735675013362,"Downey, CA",-63.933357868519515,-15241,1,1.0,539621,Ashgrove,ARBBHT51187FB3E8AC,0.375984302,SONUMRQ12AB017E917,338977,0.09,0.12058,121171,hard bop,1.0,4.0,415,Somewhere In Time,0,,,,,
0.619431422,AR65K7A1187FB4DAA4,BeyoncA(c),hip hop rnb and dance hall,1.0,708,0.09434,708,0.09434,466.05016,293,0.889460725,11.0,847,37.15735675013362,Not available,-63.933357868519515,-6593,0,0.58,372352,Single Ladies (Put A Ring On It) - Dance Remixes,ART4QZC1187FB51612,,SOFQBMN12A8C1428AD,454246,0.0,0.09434,84.1,hard bop,0.999154774,1.0,1.0,Single Ladies (Put A Ring On It),2008,,,,,
0.366157945,AR0JURX1187FB3C8FF,Illya Kuryaki And The Valderramas,,0.0,283,0.81548,1.0,0.0337,233.97832,0.0,0.58763068,7.0,526,41.39447,Brewster New York USA,-73.61689,-10819,1,0.64,346368,Ninja Mental - Unplugged MTV,ARV4TAT1187FB3BDE8,0.462379946,SOGQNDO12AB0181930,224821,1.0,0.0337,154028,hard bop,0.986375713,4.0,913,Ninja Mental,1996,,,,,
0.534429714,ARRXG5Y1187B9AA016,G Unit feat. 50 Cent,hip hop rnb and dance hall,1.0,438,11.67427,0.0,0.07775,101.43302,0.0,0.056017386,11.0,0.0,37.15735675013362,ABD,-63.933357868519515,-14158,0,0.0,76211,Tha Gangsta Mix,ARHCGRF11F50C4F738,0.327736683,SOVXPSE12A6D4F87B5,101433,484,0.07775,75.0,hard bop,1.0,3.0,1.0,Tony Yayo Explosion,2002,,,,,
0.383877494,AR7BMMV1187FB5B2D7,Robben Ford,jazz and blues,1.0,79,0.53086,675,0.53086,278.96118,132,0.604820432,5.0,513,39.15093,"Ukiah, CA",-123.2079,-13908,1,421,762519,Talk To Your Daughter,ARGRDHI1187B9B93F0,0.518759898,SOISSKN12AB01888AF,265381,1.0,0.19891,91247,hard bop,0.983628765,3.0,814,Ain't Got Nothin' But The Blues (Album Version),1988,,,,,
0.326429668,ARIUHYM1187B9AEAE4,Ultimate Fakebook,,0.0,182,0.70062,609,0.32133,183.27465,101,0.491695071,10.0,243,39.17881,"Manhattan, Kansas",-96.56183,-3177,1,305,283150,This Will Be Laughing Week,ARMHMXB1187FB55E33,0.473346541,SOVXQVR12A8C132852,183275,903,0.12481,163604,hard bop,0.963624773,4.0,424,Soaked In Cinnamon,0,,,,,
0.430897609,ARGY9FW1187B991C7D,Information Society,electronic,2.0,208,0.31277,774,0.31277,68362,73,0.567510986,0.0,793,37.15735675013362,"Minneapolis, MN",-63.933357868519515,-19776,1,651,615115,Information Society,ARUY6971187FB3AB45,0.597116703,SOTXLKT12A8C144768,65.19,1.0,0.11323,149.91,hard bop,0.926334388,4.0,0.75,Make It Funky (Album Version),1988,,,,,
0.423976264,AR01IP11187B9AF5D2,Call To Preserve,,0.0,165,2.51428,452,1.89014,165.82485,7303,0.634764556,2.0,0.0,28.33268,"Rockledge, Florida",-80.73486,-4829,1,0.0,771302,Unsinkable,AR1OC1T1187B9AA161,0.407974652,SOMDZTP12AB018672C,156067,55,1.73292,189824,hard bop,0.964375801,4.0,1.0,Now And Forever,2006,,,,,
0.565045659,AR8BUVM1187FB4D94D,Belle and Sebastian,jangle pop,1.0,16,0.76935,1.0,0.40028,226.92526,148,0.744734767,1.0,771,37.15735675013362,Not available,-63.933357868519515,-9.67,1,0.75,569858,The BBC Sessions,ARVD7C11187B9AD8A8,0.815550861,SOEEESC12AB01835B1,215.04,495,0.21303,165038,hard bop,0.993781355,4.0,0.0,I Could Be Dreaming,1996,,,,,
0.475085634,ARO3SS31187FB3729C,GWAR,,0.0,66,0.5383,668,0.5383,159.68608,0.0,0.687023631,8.0,0.98,37.15735675013362,Antarctica,-63.933357868519515,-8871,1,727,559913,This Toilet Earth,AR5Z3L01187B99C5A9,0.454192988,SOUBXTR12AB0186DF5,156642,612,0.30987,136211,hard house,0.932965478,4.0,909,Slap U Around,1994,,,,,
0.358435364,AR2S6UD1187B9B944F,LeA3n Gieco,favorite argentinian,1.0,44,0.56676,0.0,0.09812,218.5922,3228,0.562614768,7.0,34,37.15735675013362,Not available,-63.933357868519515,-5.41,0,362,666401,Un Leon Demente,ARV4TAT1187FB3BDE8,,SOBBGMF12AB018758C,212457,561,0.09812,124004,hard house,1.0,4.0,0.0,La MamA! De Jimmy,1999,,,,,
0.0,ARMHAI21187B9A844A,Little Capes,,0.0,823,1.0179,128,0.46866,289.64526,0.0,0.13278712,9.0,267,37.15735675013362,Not available,-63.933357868519515,-8603,1,359,304243,Reggae Deluxe,ARULBOB12AF7DB3118,0.0,SORELXV12A8C13BF00,289645,0.0,0.19405,112838,hard house,1.0,4.0,1.0,Like A Freza,0,,,,,
0.323997369,AR2D0XK1187B98EC4A,Johnny Pearson,english,1.0,0.03,0.11981,1.0,0.11981,17.60608,0.34,0.421853164,0.0,0.0,37.15735675013362,Not available,-63.933357868519515,-9332,1,0.0,658032,KPM 1000 Series: Flamboyant Themes (Volume 4),ARYNTXD1187B9AF754,,SOHJLBS12AB018B305,17606,1.0,0.11981,117101,hard house,0.939479913,4.0,1.0,Lets Go Amigos - Tail,0,,,,,
0.15726743,ARQ4OZM1187B991229,Jean Segurel,,0.0,1.0,1.20921,0.0,0.15747,186.90567,3518,0.330992398,4.0,418,37.15735675013362,Not available,-63.933357868519515,-10974,1,558,291237,POUR CHANTER L'AUVERGNE,AR656BL1187B98F7C8,0.0,SOTQUUI12A8C1390F0,182526,2,0.15747,113.93,hard house,1.0,3.0,841,BourrA(c)e des Monts d'Aubrac,0,,,,,
0.467885511,ARFNJ4O1187B9A204B,Broadcast,birmingham,1.0,0.0,0.14711,0.0,0.14711,302.52363,3843,0.691850737,9.0,631,52.47859,"Birmingham, England",-1.9086,-5346,1,508,67489,Who's got the ball,AR8U3GI1187FB4FDB1,0.0,SORUXNU12A67AE1311,300013,0.0,0.14711,166809,hard house,0.961938144,4.0,487,Guardian Angel,0,,,,,
0.340632715,ARW90Y31187B98FC7C,Pinchers,punk,1.0,122,0.5751,577,0.23022,221.88363,543,0.558384455,2.0,674,37.15735675013362,Not available,-63.933357868519515,-12783,1,716,479986,Bandelero,ARKBYFV1187B9B07FD,0.0,SOJDMUS12AB018259A,213.42,815,0.05907,176536,hard house,0.9884748,4.0,612,My Heart Is Booked,0,,,,,
