artist.hotttnesss,tempo,familiarity,duration,loudness,terms,mode,key,year,title,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,end_of_fade_in,latitude,location,longitude,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,terms_freq,time_signature,time_signature_confidence,artist.id
0.413261378,231725,0.659139477,182.9873,-10137,Pop,0,10.0,2003,C30 C60 C90 Go,Bow Wow Wow,classic pop and rock,1.0,0.0,0.16931,0.0,0.16931,0.01,485,51.50632,"London, England",-0.12714,108,27646,Girl Bites Dog_ Your Compact Disc Pet,ARRCBK51187B9B1A88,,SOAXRPH12A6D4F802D,177366,333,0.03749,0.996405833,1.0,663,AR4R0741187FB39AF2
0.377852557,130057,0.561272323,246.56934,-8909,Pop,0,6.0,2006,La Machine,Pascal Obispo,french,2.0,54,1.4114,897,0.47474,435,2543,37.15735675013362,Not available,-63.933357868519515,241,280475,Les Fleurs Du Bien,ARGVL871187B9A2CAB,0.340922756,SOCLLWU12A8AE47C66,238016,124,0.47474,0.986950277,4.0,177,AR5IHI31187B998618
0.0,133036,0.45817956,258.84689,-6.86,Pop,1,4.0,0,No tendrA!s casa,Kamelo Punto Semos,,0.0,29,0.45404,599,0.45404,683,2043,41.38572,Barcelona,2.17005,441,338510,KPS,ARNDHMV1241B9C870B,,SOXNMRG12AB0183958,254.7,1.0,0.22715,1.0,4.0,554,ARYAYLS1241B9C5ED0
0.42011418,86441,0.529788041,172.87791,-14319,Pop,0,1.0,2007,Harlem Nocturne,Les Brown,,0.0,1.0,0.2155,1.0,0.2155,214,131,37.15735675013362,"Reinerton, PA",-63.933357868519515,434,435561,Live 12 May 1957,ARIOHAK11F50C4A9E3,,SONLFOB12AB017C555,165094,1.0,0.2155,0.906569782,1.0,0.0,ARI0AB01187B9B7D94
0.509878708,138581,0.731065756,188.62975,-5.15,Pop,1,7.0,1997,Think About Me,Sister Hazel,,0.0,927,0.08423,927,0.08423,904,458,37.15735675013362,"Gainesville, FL",-63.933357868519515,0.71,47538,...Somewhere More Familiar,AR94SFV1187FB4DA2C,0.707172424,SOOJCHC12A6D4F81E1,185243,0.69,0.08423,1.0,1.0,0.0,AREPD8D1187FB3F5BC
0.348058163,176932,0.422654618,242.20689,-9375,Pop,1,6.0,0,Moonlight Lover,Barbara Jones,,0.0,5,0.52333,0.0,0.18306,0.0,2688,37.15735675013362,Not available,-63.933357868519515,0.0,807242,Blue Side Of Lonesome,ARK92GL1187B9A0FE0,,SOQTFZH12AB0188264,228.09,415,0.18306,0.949174629,4.0,0.0,ARVMOTP1187B99720F
0.54260187,119406,0.775494508,171.93751,-3324,Pop,0,11.0,2007,Get Away,Rooney,,0.0,5,0.53591,657,0.53591,411,0.0,34.05349,"Los Angeles, CA",-118.24532,506,130585,Calling The World,ARP7ILI1187B9AE9F7,0.515963631,SOKJZRV12A6D4FBEF7,162093,0.63,0.20377,0.999631549,4.0,0.65,ARZYPLF1187FB45B9B
0.423580359,170046,0.501662611,236.93016,-5674,Pop,1,1.0,2007,Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),8Ball & MJG,,0.0,48,0.9104,461,0.21036,382,0.0,37.15735675013362,"Memphis, TN",-63.933357868519515,352,65640,Ridin' High,ARBLOKP11F50C4EA6A,0.0,SOKVJQB12A6D4FD0CE,223538,613,0.03535,1.0,4.0,979,ARRIIUT12131B4B784
0.419100413,112238,0.590804514,473.46893,-32934,Pop,1,0.0,2002,Les Corps Glorieux: III. L'Ange aux parfums,Timothy Byram-Wigfield,classical,2.0,681,2.15993,361,1.05694,465,904,37.15735675013362,Not available,-63.933357868519515,464,533692,Olivier Messiaen: Les Corps Glorieux - Le Banquet cA(c)leste - Apparition de l'Eglise A(c)ternelle,ARYCB4M1187B9B4CA6,,SOSXIUD12AB017FBB6,463453,361,1.05694,1.0,3.0,0.46,AR342K51187B98B571
0.592439486,128639,0.821844255,227.99628,-5512,Pop,1,8.0,2004,Nevada's Grace (Album Version),Atreyu,,0.0,61,1.2839,782,0.27667,236,0.0,33.6671,"Orange County, CA",-117.76505,441,128106,The Curse,ARWMY7E1187B9B7049,0.828087509,SOZNESJ12A6D4FD187,227996,335,0.27667,1.0,4.0,169,ARMOHN71187FB3959F
0.349981054,96617,0.449689259,406.07302,-9718,Pop,1,1.0,0,Top Of The World,Jazz Crusaders,,0.0,542,0.60641,542,0.60641,644,386,37.15735675013362,Not available,-63.933357868519515,0.61,88747,Happy Again,ARGFIDS11F50C50980,0.0,SOHSQVS12A8C1369F2,388766,1.0,0.20257,0.911601547,1.0,928,ARQQCFZ11F4C84217F
0.665576619,111958,0.915823253,248.55465,-13603,Pop,1,7.0,1994,Bedtime Story (Album Version),Madonna,pop,3.0,591,1.60415,451,0.67792,57,2485,37.15735675013362,"Bay City, MI",-63.933357868519515,237,8801,Bedtime Stories,AR8V1X71187B9B919B,,SOCYUZL12A6701FA23,243061,0.29,0.41727,1.0,4.0,1.0,ARBEOHF1187B9B044D
0.342406391,111915,0.497307512,350.11873,-14696,Pop,1,10.0,0,This Little Child (Brown),Scott Wesley Brown,,0.0,375,1.25127,0.0,0.71041,834,0.0,33.74831,Atlanta Georgia USA,-84.39111,712,148124,Sparrow Double Play,ARUTS6Y1187FB5BDAB,,SOWHFID12A8C133F6B,333955,431,0.43796,0.993633906,4.0,0.98,AR9AN471187B99E0DA
0.358845025,110005,0.566157342,215.40526,-6125,Pop,1,1.0,0,Pass The Earplugs,Ashes to Ashes,,0.0,196,1.40407,1.0,0.28333,0.72,218,64.55653,NORWAY,12.66538,695,181787,Plaything,ARFROLE1187FB3966E,,SOPYTTP12A81C22D88,210257,651,0.28333,0.894057571,4.0,271,AROLZEM1187B9A805E
0.670106173,37656,0.643544997,189.67465,-16402,Pop,1,6.0,2008,Silent Night_ Holy Night! (Album Version),Faith Hill,country pop,1.0,0.0,27.75173,623,0.58385,306,148,37.15735675013362,"Jackson, MS",-63.933357868519515,0.68,322647,Joy To The World,ARMH4YI1187FB3F45E,0.637148191,SOBVERW12AAF3B56C0,181.04,328,0.26021,1.0,4.0,0.0,ARVNGA71187FB3C107
0.363943229,96528,0.480193668,381.33506,-12995,Pop,0,11.0,0,Crappy Shop (50 Cent Diss Track),Forensics,,0.0,308,5.51464,308,5.51464,654,5271,37.15735675013362,UK - England - London,-63.933357868519515,0.57,507008,Hogback Mountain Sessions - Vol. 1,ARXAH461187B99E051,0.0,SOHZUGI12AB0188802,370202,246,5.07628,1.0,1.0,721,ARP4QQS1187B998E46
0.735765693,173845,0.814829656,116.92363,-6999,Pop,1,2.0,1963,Fortune Teller,The Rolling Stones,british,4.0,0.0,0.31916,0.0,0.31916,0.45,0.0,51.50632,"London, England",-0.12714,211,347282,Got Live if you want it!,ARSAIUN1187FB398D3,,SOIJYGX12AB0185610,116924,0.2,0.31916,0.999983058,1.0,0.0,ARFCUN31187B9AD578
0.414275682,129962,0.61828473,306.38975,-5306,Pop,1,7.0,2001,Metamorphosis,Amoral,finnish,1.0,15,0.50266,552,0.03836,0.0,0.0,60.17116,"Helsinki, Finland",24.93258,0.37,550937,Wound Creations,ARGJLIC1187B9B6CDB,0.457447167,SOAEHWD12A58A7E36C,302.08,275,0.03836,1.0,4.0,0.0,ARDDWUI1187FB379F7
0.35021816,80609,0.519939685,216.24118,-26928,Pop,0,7.0,0,Ebb Tide,Tony Martin,,0.0,494,0.59152,494,0.59152,44,182,37.80506,"Oakland, CA",-122.27302,0.27,572305,Harbor Lights & Other Favorites (Digitally Remastered),ARZB3HC1187B99F2B0,,SODHTHF12AB0184F53,199227,0.0,0.16448,0.996601039,1.0,0.0,ARGP3GD1187B999801
0.375362434,110153,0.545866609,272.8224,-11151,Pop,1,1.0,1987,Way Way Back,Kool Moe Dee,hip hop,1.0,55,2.3918,425,1.84139,341,4447,40.8079,"Harlem, New York, NY",-73.9454,0.32,326817,How Ya Like Me Now,ARHIC3Q1187B9B1773,0.597339043,SOAKFMO12AB017DE84,263065,78,1.43012,1.0,4.0,1.0,ARH0Z131187B9B69E9
0.352342013,140638,0.526646055,325.72036,-13702,Pop,0,4.0,1991,Spanish Fly,Fudge Tunnel,,0.0,794,0.30847,601,0.30847,488,348,52.94922,Nottingham,-1.14392,482,690713,Hate Songs in E Minor,AR3CYAU1187FB54C44,,SOWIEEH12AC468C6C1,318781,237,0.08432,0.860391895,3.0,647,AR05VW21187FB407B4
0.30285542,149956,0.582365879,195.13424,-15386,Pop,0,11.0,0,Southern Fried,DJ Nasty,,0.0,17,1.0758,953,0.27643,0.0,253,37.15735675013362,Not available,-63.933357868519515,0.0,810160,Tha Remixes Vol. 3,ARIVN7F1187FB5CCCA,,SOGEIFG12AB018E42D,184552,1.0,0.07681,0.850743174,4.0,787,ARGBGC71187FB3DD0B
0.37082899,106073,0.546788717,173.97506,-9688,Pop,1,7.0,1998,Africa,Dusminguet,world,1.0,295,0.15947,975,0.15947,64,229,37.15735675013362,Not available,-63.933357868519515,413,155097,Vafalungo,ARG17O11187FB4A8DA,0.349166902,SOKWAIM12A8C137350,168786,384,0.15947,0.97356304,4.0,1.0,AR0693R1187FB59D32
0.922412443,160786,0.88974922,245.36771,-4536,Pop,1,5.0,2008,The Way I Loved You,Taylor Swift,taylor-swift,1.0,3,0.39749,655,0.39749,989,2101,37.15735675013362,"Wyomissing, PA",-63.933357868519515,676,382330,Fearless,AR23BO81187FB47087,0.853828893,SOTNWCI12AAF3B2028,234185,743,0.39749,0.970216931,4.0,335,ARS54I31187FB46721
0.417982275,86721,0.499881075,161.95873,-21186,Pop,1,10.0,0,The High and The Mighty,Roger Williams,,0.0,0.88,0.46593,568,0.46593,347,247,41.26069,"Omaha, NE",-95.93995,491,575124,Till,ARRL7WS1187FB576F1,,SOKWEYI12AB018B712,153304,0.0,0.1185,1.0,4.0,603,ARTE3P61187B9A709D
0.305579278,95068,0.475430774,229.79873,-4858,Pop,0,3.0,0,Je n'irai pas ailleurs,France D' Amour,,0.0,16,0.56226,266,0.56226,534,345,37.15735675013362,Not available,-63.933357868519515,0.6,692284,Le PrA(c)sent,AR62XXU1187FB4D7FF,,SOQOSFA12AC960D97D,224595,331,0.13905,0.906911911,4.0,1.0,ARABS971187B9A8509
0.160048535,75.77,0.400152097,162.79465,-14.12,Pop,1,0.0,0,Ya Got Me,Nancy Walker,,0.0,154,1.06632,0.0,0.30198,7,281,37.27188,California,-119.27023,261,498256,Wonderful Town,ARG8XMX1187B99185F,,SOLEIOS12AB018372B,160.52,542,0.30198,0.884052708,5.0,404,ARWVMJA1187B98AA6E
0.395478861,200105,0.555904123,490.84036,-9839,Pop,0,5.0,0,All In A Day (Live @ The Troubadour_ LosAngeles),The Paul Butterfield Blues Band,,0.0,0.18,0.89463,628,0.28294,21,0.0,37.15735675013362,Not available,-63.933357868519515,284,111300,The Paul Butterfield Blues Band Live,ARJNDFY12454A38B84,0.254463666,SOIDKSM12A8C13C275,483677,356,0.13861,0.961436279,7.0,488,ARHWVGW1187FB41479
0.379408535,99.21,0.549395619,262.53016,-26236,Pop,1,5.0,0,The Passion (Regular),Aeoliah,,0.0,69,3.89169,228,0.34068,265,903,56.95468,Canada,-98.30897,381,235960,Angels Of The Heart,ARTMSZO1187B98F20E,0.375984302,SONCRFH12A8AE495EF,252041,298,0.0361,1.0,5.0,781,ARFEV5S1187B99F2EA
0.35021816,66568,0.519939685,192.54812,-16643,Pop,0,3.0,0,Where in the World,Tony Martin,,0.0,67,2.29766,977,0.48968,699,247,37.80506,"Oakland, CA",-122.27302,597,609844,How Can it Be Told,ARZB3HC1187B99F2B0,0.0,SOMMAMA12A8C13F9E7,185185,188,0.48968,0.996601039,3.0,724,ARGP3GD1187B999801
0.586729913,91413,0.589763812,240.45669,-8471,Pop,1,2.0,0,Domino,Kiss,,0.0,258,0.4379,258,0.4379,21,0.0,37.15735675013362,"New York, NY",-63.933357868519515,206,297992,Revenge,AR8KOWK1187FB4CB95,0.632080938,SOUTCRW12A8C13D937,240457,1.0,0.2203,1.0,1.0,0.94,ARMI8BW1187FB57B2E
0.301246881,158242,0.512740226,203.75465,-11.97,Pop,0,1.0,0,Love the One You're With,Glen Washington,,0.0,3,1.01546,1.0,0.26238,64,316,37.15735675013362,Not available,-63.933357868519515,476,573734,Glen Washington & Friends,ARI4SKQ1187B9B43B0,,SOJOGRW12AB0183B0C,192006,1.0,0.26238,0.951023541,4.0,1.0,ARHCERP1187B9912A5
0.335101425,108789,0.45871209,227.60444,-10369,Pop,1,10.0,0,Dedicado,Miguel Gallardo,,0.0,159,1.23609,888,0.66452,522,394,37.15735675013362,Not available,-63.933357868519515,442,514801,Canciones De Amor De Miguel Gallardo,ARWX7AO1187B9B91AA,0.265861049,SOHCGGR12A58A78585,207128,273,0.47461,0.967161121,4.0,364,ARXFQDY1187B9AAF1E
0.480575193,101421,0.647933622,210.96444,-13765,Pop,1,7.0,0,Just One Of Those Things,Dionne Warwick,american,2.0,54,3.46557,978,0.16525,308,348,40.76099,"East Orange, NJ",-74.20991,393,539483,Sings Cole Porter,ARZ8KO81187B9B1B7C,0.379523324,SOIASMV12AB0182DC0,203552,579,0.16525,1.0,3.0,834,AR4PQ891187FB5CA9F
0.31143764,115262,0.323008991,193.25342,-11703,Pop,1,7.0,0,Keep On Doing What I'm Doing,The Jackson Southernaires,,0.0,113,0.65361,934,0.12556,427,315,32.58507,Mississippi,-89.87374,385,262311,All God's Children,AR9B7GA1187B99A526,,SODJKTV12A8C137456,182102,762,0.12556,1.0,3.0,265,AREWQSE1187B9AEC6C
0.519636856,168979,0.707204744,210.85995,-3362,Pop,1,8.0,2007,To Your Arms of Love,Jah Cure,hip hop rnb and dance hall,1.0,105,1.2037,528,0.84791,156,0.0,37.15735675013362,"Montego Bay, Jamaica",-63.933357868519515,378,809840,The Ultimate Reggae Dancehall X-Perience 2008,AR94I9A1187FB555D6,,SOJVPKL12AB018E875,204841,238,0.67091,0.977039271,4.0,186,ARL5BEN1187B98E4D9
0.49381443,71758,0.652508644,377.75628,-6317,Pop,0,0.0,2009,...and Heavens Cried Blood,Swallow The Sun,via mistica,1.0,957,0.64911,829,0.64911,495,136,62.24049,"JyvA$?skylA$?, Finland",25.75129,524,606388,New Moon,ARW5R811187B98BC96,0.649398113,SOPNFYY12AB01828D4,337711,816,0.21642,0.997690108,4.0,0.85,AR557N41187FB3E67F
0.360583582,91973,0.53938059,230.05995,-7837,Pop,1,7.0,1998,Tobacco Spit,Bare Jr.,,0.0,46,2.75411,692,2.11356,163,2902,37.15735675013362,Not available,-63.933357868519515,554,282150,Boo-Tay,AR12UD81187B98CB39,0.334706549,SOMNCXX12A8C130C46,221855,268,2.11356,0.96793713,4.0,0.79,ARRA2F91187B9B4061
0.47122433,55596,0.645192339,312.05832,-22083,Pop,1,2.0,1991,Eu E Meu Coracao,JoAPSo Gilberto,brazilian,2.0,97,3.72093,804,1.58228,99,1.17,37.15735675013362,Not available,-63.933357868519515,175,53673,Joao,ARFETPU124549A3F38,0.531722098,SOHBPQS12A58A7A631,303624,87,1.3094,0.997881314,4.0,0.0,AR3THYK1187B999F1F
0.531213287,85332,0.803619262,210.20689,-5.2,Pop,1,0.0,2009,Twerk (feat. Yo Majesty),Basement Jaxx,british,4.0,109,3.65441,559,0.7933,682,0.0,37.15735675013362,"London, England",-63.933357868519515,402,552624,Scars,ARMQHKX1187FB4C16B,0.637592629,SOYXOJV12AB017FC27,203976,1.0,0.31545,0.999984291,5.0,512,ARFSPOV1187B9B2363
0.580345271,78006,0.801989216,175.80363,-5921,Pop,1,9.0,2000,Sleepwalker,Nightwish,finnish,5.0,215,2.85864,0.58,0.51196,0.0,148,37.15735675013362,"Kitee, Finland",-63.933357868519515,0.0,213985,Wishmaster,ARRHD2X1187B9B389E,0.662986161,SOHMBBX12A58A7926C,167.66,122,0.24707,0.999713741,5.0,1.0,AR74Q3R1187B9B24C3
0.299883416,132465,0.429576223,339.09506,-14253,Pop,0,11.0,1990,Finding My Way,Stanley Clarke & George Duke,,0.0,37,0.73482,865,0.27741,131,0.0,37.15735675013362,Not available,-63.933357868519515,308,283677,The Clarke/Duke Project,ARHZCG01187B99E4DE,0.536781929,SOJCZRX12A8C1342A8,329.3,969,0.04927,0.971066025,4.0,435,AR57MOK1187FB3C8C7
0.453000826,129961,0.630107322,490.55302,-8564,Pop,1,11.0,0,Creepshow Remixes (Soul Of Man Mix),Plump DJs,breaks,1.0,88,0.69362,0.0,0.2391,586,1379,51.50632,"London, England",-0.12714,0.35,169203,Creepshow Remixes,ARK9V1J1187FB4971C,,SOOYFUC12A8C13F122,478708,912,0.2391,1.0,4.0,826,ARTC5DW1187B98FCF2
0.449253877,120704,0.617421407,327.65342,-14457,Pop,0,2.0,1991,Comme Toi (Live),Jean-Jacques Goldman,french,1.0,8,1.3996,0.0,0.43851,862,1501,48.85692,"Paris, France",2.34121,765,279664,IntA(c)grale 81-91,ARTAP5C1187FB3DCB9,0.304169503,SOEZHBW12A8AE45C83,316848,337,0.20184,1.0,4.0,0.79,AR7GOK91187FB455F5
0.411650961,157619,0.674288837,205.24363,-10999,Pop,1,1.0,0,Go Now - Original,Dennis Brown,rock and indie,1.0,151,1.17862,762,0.41179,204,154,18.01571,"Kingston, Jamaica",-76.79731,329,372530,In The Mood,ARIRD6J1187FB5A98C,,SODTWEQ12A8C140FDB,192534,738,0.21984,0.960094116,4.0,331,ARSTA431187B9A3599
0.670106173,154434,0.882111591,253.1522,-9031,Pop,1,11.0,2001,There Will Come A Day (Album Version),Faith Hill,country pop,1.0,11,0.71697,793,0.32147,246,241,37.15735675013362,"Nashville, TN",-63.933357868519515,416,19113,There You'll Be,ARMH4YI1187FB3F45E,0.571729009,SOYEPDE12A67ADCF1B,235595,725,0.1276,1.0,4.0,0.81,ARVNGA71187FB3C107
0.388752603,142869,0.626821327,195.83955,-12359,Pop,0,11.0,1999,Exiliado En El Lavabo,Estopa,,0.0,121,1.29437,758,0.45041,742,165,37.15735675013362,Not available,-63.933357868519515,732,293908,Estopa,AR1FROD1187B9B984C,0.546635489,SOUWQYP12A8C1373F2,190758,775,0.23916,1.0,4.0,1.0,ARZ4Y2H1187FB3C36F
0.351023682,172348,0.428252654,190.92853,-16079,Rock,1,2.0,1995,Nehi Mamma Blues,Frank Stokes,,0.0,46,0.31668,639,0.31668,826,257,35.03731,"Whitehaven, TN",-90.06146,728,174759,Creator Of The Memphis Blues,ARN7OQ21187FB5A6B3,,SOAFHDJ12A8C13F6FF,183234,292,0.14319,0.931610758,4.0,115,ARSX3I61187B98FAC7
0.0,101348,0.232824089,183.95383,-15878,Rock,1,2.0,0,Living Again,John Wesley Ryles,,0.0,0.52,1.31559,183,0.11804,842,0.0,37.15735675013362,Not available,-63.933357868519515,692,629720,Greatest Hits,ARF26Q61187FB4B84D,,SOQXPGC12AB017E91A,181.04,804,0.11804,1.0,4.0,876,ARYGVDP1187FB42918
0.3078629,124883,0.53206957,382.98077,-14856,Rock,1,8.0,0,Where Is The Love?,Bobby Broom,,0.0,59,1.51488,534,0.48496,513,171,40.71455,New York City,-74.00712,559,529902,Song and Dance,ARCNDMB122988F021E,0.265861049,SOQVFVG12AAF3B3FA5,373052,641,0.22362,0.96599379,4.0,0.0,ARUKNSS1187FB435E3
0.333303418,111321,0.426882762,216.18893,-9489,Rock,1,3.0,0,Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),Bill & Gloria Gaither,,0.0,182,1.39328,678,0.83746,94,0.0,37.15735675013362,Not available,-63.933357868519515,422,116557,Favorite Hymns From The Homecoming Series,ARPY3PZ1187FB45623,0.0,SOCYGVT12A8C13ED02,203836,197,0.55409,1.0,3.0,1.0,ARBB58Y1187B9B621B
0.355491136,134759,0.471894876,24.13669,-15511,Rock,1,0.0,1993,Presenting The Eight Wonder Of The World,Max Steiner,european,1.0,558,0.56636,1.0,0.1091,0.0,0.0,48.20254,"Vienna, Austria",16.3688,0.0,535776,King Kong,AR7LFM51187B9B6436,,SOTQFQD12AB017BCDC,24137,1.0,0.1091,1.0,3.0,498,ARJRF841187B9B7F9A
0.363610865,92409,0.477387134,135.13098,-17667,Rock,1,8.0,0,La Alegria Del Batallon,Alfredo Kraus,,0.0,609,1005,609,1005,556,844,37.15735675013362,Not available,-63.933357868519515,459,299496,Con El Corazon,AR4B1LP1187FB55C83,,SOMARKF12A8C139E6A,130746,581,1005,1.0,1.0,677,AR5R7791187FB3A8C3
0.361918804,149978,0.639723586,247.14404,-7914,Rock,1,9.0,0,The Same God,Carman featuring Commissioned & The Christ Church Choir,christian,1.0,115,0.63617,506,0.24016,418,0.0,40.21787,"Trenton, NJ",-74.7594,542,536869,Shakin' The House Live,ARUTS6Y1187FB5BDAB,0.0,SOZHWVN12AB017FAA2,247144,335,0.24016,1.0,4.0,177,ARX4D1E1187B9A9C4D
0.429327295,102682,0.449615461,243.69587,-8.71,Rock,0,11.0,0,Rappin' About Rappin' (Uh-Uh-Uh),Junie,,0.0,104,0.68988,963,0.10293,362,64,37.15735675013362,Not available,-63.933357868519515,355,287287,Six Degrees Of P-Funk: The Best Of George Clinton & His Funk Family,ARKBHJY1187FB53E26,0.299877488,SOEZRMA12A58A7D1C3,231962,1.0,0.10293,0.881698463,4.0,696,ARPOWQJ1187B9A2347
0.365951048,124088,0.596895543,210.52036,-9.44,Rock,0,11.0,0,Walls Of Jericho (Album Version),Freddie McGregor,,0.0,84,0.13631,1.0,0.13631,174,334,37.15735675013362,Not available,-63.933357868519515,389,360241,Mr. McGregor,ARIRD6J1187FB5A98C,,SOALNDY12AB0182A18,200591,772,0.13631,0.952763741,4.0,1.0,ARX5XTP1187FB3D8CC
0.370679834,109.35,0.700716633,218.67057,-6505,Rock,0,9.0,1998,Ultra-Funk,Los Amigos Invisibles,,0.0,365,0.58168,781,0.58168,543,0.0,37.15735675013362,Venezuela,-63.933357868519515,503,238129,The New Sound of the Venezuelan Gozadera,AR0JURX1187FB3C8FF,0.569049035,SOBHHSV12A8C142BF5,209676,575,0.30268,0.939688167,4.0,374,ARYLSGC11F43A69EF6
0.382458547,119194,0.683066417,240.43057,-4681,Rock,1,1.0,0,In The Midst,Byron Cage featuring Tye Tribbett,,0.0,347,0.21446,793,0.21446,0.26,0.0,37.15735675013362,Not available,-63.933357868519515,311,623902,Faithful To Believe,ARWFH6F1187FB3F348,0.265861049,SOGBFJS12AB0183AB7,231.01,711,0.21446,1.0,4.0,609,ARNORNI1187B98CAFB
0.499826314,120064,0.722570574,313.46893,-7145,Rock,0,1.0,1997,Sacred,Moonspell,black metal,1.0,709,0.87651,0.75,0.36323,648,2862,39.55792,Portugal,-7.84481,605,691749,Second Skin,ARW5R811187B98BC96,0.69314974,SOWEZBD12A6D4F8143,301958,0.14,0.11468,0.999765395,4.0,952,AR4C6V01187FB3BAF4
0.396855869,179934,0.653937821,347.42812,-8139,Rock,0,5.0,2008,You Turn Me,Vickie Winans,,0.0,136,0.56188,722,0.23102,226,166,37.15735675013362,Not available,-63.933357868519515,377,603824,Gospel Legacy - Vickie Winans,ARXJJSN1187B98CB37,,SOVDNXZ12AC3DF9EA4,335435,698,0.06351,1.0,4.0,696,ARMD0G81187B99A519
0.603876487,143804,0.765254692,193.54077,-10691,Rock,1,7.0,0,It's All Wrong_ But It's All Right,Dolly Parton,country,2.0,167,1.11289,0.0,0.04886,825,288,37.15735675013362,"Locust Ridge, TN",-63.933357868519515,0.71,304007,Legends,ARA7YDA1187B9A5776,,SOIOOWC12CF530D524,175502,817,0.04886,1.0,4.0,0.0,ARYJSY01187B9B7C65
0.0,81983,0.373329913,1394.75546,-20282,Rock,0,10.0,1997,Nomades Monades,Frederic Galliano,,0.0,216,0.67851,301,0.67851,313,11267,37.15735675013362,Not available,-63.933357868519515,407,123603,Espaces Baroques,ARLSB8U1187FB385AE,,SODWIDI12A6D4FA683,1375184,0.16,0.12556,0.98222603,4.0,772,ARTR6RX1187FB381C8
0.37157309,127.99,0.578211189,403.01669,-7611,Rock,0,4.0,2003,Hidden Sun,Room 5,italian,1.0,0.0,1.01892,1.0,0.0771,276,293,37.15735675013362,Not available,-63.933357868519515,0.32,123657,Music & You,AR7Z7LN1187B98C8CB,0.334706549,SONMZEM12A6D4FD284,389619,1.0,0.0771,0.954613397,4.0,1.0,ARDROT11187B9AD5AE
0.334080824,128.07,0.477151293,180.79302,-7944,Rock,0,1.0,1996,Hold On Tight,Lambda,,0.0,69,0.11262,981,0.11262,159,61,37.15735675013362,Not available,-63.933357868519515,352,574947,Hold On Tight,ARBTPIH1187FB417B4,,SODYJEQ12AB0180054,180793,411,0.11262,0.914590919,3.0,75,AR1RKB91187B9A56CB
0.335677609,182195,0.528527959,127.73832,-5.39,Rock,1,9.0,2006,The Last Stand,Statues,,0.0,87,0.48995,1.0,0.15266,0.45,281,46.49,"Sudbury, Ontario - Canada",-80.99001,472,451479,New People Make Us Nervous,ARLCELM1187FB4BEF3,0.405115722,SOVQKDF12AB01834B3,124378,686,0.15266,0.993707813,4.0,0.0,AR1DC0611A348EFB30
0.405618982,93001,0.644519692,277.81179,-8704,Rock,0,2.0,2003,Mosquito Coil,Zeromancer,industrial rock,1.0,28,0.83289,962,0.18885,604,311,37.15735675013362,Not available,-63.933357868519515,608,200634,Zzyzx,AR7MC4I1187FB50B54,,SOMAJWB12AF72A6875,271813,507,0.18885,0.855788212,4.0,1.0,ARQDWBG1187B9891D7
0.491178954,209396,0.705881777,316.02893,-10518,Rock,1,7.0,1994,The Planet (Explicit),Gang Starr,hip hop rnb and dance hall,1.0,43,0.04626,0.68,0.04626,468,298,37.15735675013362,"Boston, Massachusettes",-63.933357868519515,454,27698,Hard To Earn,AR9OMFE1187FB3BB54,0.591161425,SOHIDSZ12A6D4F7CF5,309116,0.68,0.04626,0.985508966,4.0,1.0,ARDSWIE1187FB39056
0.280482187,80137,0.429727829,249.67791,-8.7,Rock,1,9.0,1999,Rain Love,Al Denson,,0.0,204,1.95713,551,1.20783,358,4447,37.15735675013362,Not available,-63.933357868519515,406,532154,Signature Songs,ARU2JAB1187FB50C72,0.0,SOGZXGR12AB017F004,236.78,0.12,0.83317,1.0,4.0,313,ARDHNC31187B9A1898
0.421448618,124325,0.556083173,416.23465,-10165,Rock,1,0.0,0,Buck's Going Downtown (Album Version),Buckwheat Zydeco,,0.0,67,1.43561,711,0.43384,24,0.0,37.15735675013362,"Lafayette, LA",-63.933357868519515,331,51330,Jackpot !,ARU7B621187FB42B1F,,SOQGFFB12A6D4F9C7F,389822,1.0,0.18323,1.0,3.0,1.0,ARKJHKX1187FB5AEE5
0.482298832,91854,0.612837504,409.83465,-20406,Rock,0,7.0,2004,Trio (1932)_ Movement 3: Moderato,Strata,,0.0,192,2.02919,0.0,0.70434,258,2125,37.28848,"Campbell, CA",-121.94486,0.41,380099,STRATA,ARLRDMR1187B9B337C,0.0,SORAWOD12A8C142B3F,368071,144,0.70434,1.0,3.0,0.48,AR4IWYN1187FB47DF6
0.373552391,111985,0.577228503,372.37506,-11951,Rock,0,5.0,2004,Lip Smacker,Poncho Sanchez,world,1.0,147,3.47029,815,1329,599,2786,27.53092,"Laredo, TX",-99502,633,323429,El Mejor,AR1N6N61187FB4E25E,,SOPYDEH12AAF3B279A,367276,0.14,1.05815,1.0,7.0,559,ARYFXQ21187FB4DAEF
